Date,Price,PE,PB,ROE,ROA
6-May,137.1,14.6413,1.7696,12.5858,1.3273
13-May,132.6,14.477,1.7305,12.3656,1.2932
20-May,134.7,14.6829,1.7565,12.3734,1.2955
27-May,137.2,14.9317,1.7877,12.3812,1.2959
3-Jun,140.1,15.2231,1.8137,12.3891,1.2963
10-Jun,136.9,14.9065,1.766,12.3738,1.2902
17-Jun,130,14.1839,1.6764,12.3559,1.2906
24-Jun,129.8,14.1396,1.6732,12.364,1.2911
1-Jul,132.3,14.4913,1.7044,12.3055,1.2915
8-Jul,131.7,14.4019,1.6963,12.3125,1.2919
15-Jul,134.3,14.6643,1.7294,12.3057,1.2924
22-Jul,137,15.0724,1.7729,12.2266,1.284
29-Jul,138.5,15.2168,1.7919,12.2268,1.2844
5-Aug,134,15.1696,1.7908,11.9055,1.2213
12-Aug,134.6,15.2448,1.7974,11.914,1.2218
19-Aug,135.8,15.362,1.8119,11.9225,1.2222
26-Aug,135.2,15.2754,1.8024,11.931,1.2227
2-Sep,137,15.417,1.8249,11.9651,1.2279
9-Sep,140.4,15.7803,1.8686,11.9743,1.2285
16-Sep,138.8,15.5842,1.8458,11.9835,1.2291
23-Sep,139.2,15.6073,1.8497,11.9525,1.2297
30-Sep,138.5,15.51,1.8389,11.9622,1.2303
7-Oct,141.4,15.8155,1.8755,11.972,1.2308
14-Oct,141,15.7516,1.869,11.9817,1.2314
21-Oct,141,15.7356,1.8675,11.9915,1.232
28-Oct,139,15.4906,1.8395,12.0013,1.2326
4-Nov,141.2,15.7167,1.8671,12.011,1.2332
11-Nov,142.8,15.7886,1.9104,12.1436,1.2887
18-Nov,145,16.0054,1.9383,12.1552,1.2898
25-Nov,147.8,16.293,1.9741,12.1549,1.2908
2-Dec,145.8,16.0514,1.9459,12.1942,1.2918
9-Dec,148,16.2723,1.9737,12.2064,1.2929
16-Dec,147,16.1412,1.9581,12.2186,1.2939
23-Dec,143.9,15.7801,1.9152,12.2308,1.295
30-Dec,144.3,15.7567,1.9191,12.243,1.296
6-Jan,148.2,16.0439,1.9691,12.2836,1.3008
13-Jan,150,16.1541,1.9907,12.3499,1.3209
20-Jan,152.5,16.1766,2.021,12.5826,1.3213
27-Jan,158.9,16.8341,2.1013,12.5932,1.3218
3-Feb,159.3,16.789,2.1057,12.6592,1.3301
10-Feb,161.2,16.9612,2.1289,12.636,1.3261
17-Feb,163.5,17.1097,2.1573,12.6472,1.3266
