Date,Price,PE,PB,ROE,ROA
8/23/2024,91.6,10.3198,1.0377,10.6163,1.0478
8/30/2024,94.3,10.6268,1.0674,10.6107,1.0467
9/6/2024,93.25,10.5108,1.0547,10.6051,1.0457
9/13/2024,90.4,10.1927,1.0217,10.5996,1.0446
9/20/2024,94.6,10.9361,1.0694,10.5406,1.0435
9/27/2024,98.8,11.4292,1.116,10.5339,1.0424
10/4/2024,101.8,11.784,1.1491,10.5272,1.0414
10/11/2024,97.3,11.2694,1.0975,10.4349,1.0359
10/18/2024,97.75,11.1399,1.1023,10.4266,1.0276
10/25/2024,95.5,10.7607,1.0723,10.4742,1.0267
11/1/2024,95.4,10.7545,1.0704,10.4687,1.0258
11/8/2024,95.65,10.7877,1.0724,10.4633,1.0248
11/15/2024,92,10.3809,1.0308,10.4578,1.0239
11/22/2024,92.15,10.4026,1.0317,10.4524,1.023
