Date,Price,PE,PB,ROE,ROA
8/4/2024,847.85,10.2771,1.6365,17.0239,1.0266
8/11/2024,824.3,9.925,1.5642,17.0118,1.0424
8/18/2024,812.1,9.7553,1.5367,17.0109,1.0422
8/25/2024,815.35,9.7774,1.5385,16.9914,1.042
9/1/2024,815.6,9.7634,1.5346,16.9719,1.0418
9/8/2024,782.5,9.5254,1.4682,16.9524,1.0416
9/15/2024,790.85,9.6105,1.4785,16.9329,1.0414
9/22/2024,781.7,9.483,1.4586,16.9134,1.0412
9/29/2024,802.65,9.5538,1.4935,16.8939,1.0415
10/6/2024,796.65,9.4657,1.4782,16.8744,1.0414
10/13/2024,799.75,9.5315,1.4816,16.7549,1.0386
10/20/2024,820.4,9.7606,1.5157,16.7354,1.045
10/27/2024,780.95,9.2752,1.4389,16.7159,1.0448
11/3/2024,821.2,9.7363,1.509,16.6964,1.0447
11/10/2024,843.15,9.9793,1.5488,16.6769,1.0439
11/17/2024,804.25,9.4408,1.4734,16.7332,1.0568
11/22/2024,816.05,9.5601,1.4553,16.7145,1.0568
