Date,Price,PE,PB,ROE,ROA
12/8/2023,619.2,5.8657,0.8333,15.4349,0.8638
12/15/2023,609,5.853,0.8373,15.555,0.855
12/22/2023,627.8,6.0464,0.8624,15.5277,0.844
12/29/2023,635.5,6.1446,0.8757,15.523,0.844
1/5/2024,634.3,6.1146,0.8708,15.4974,0.8429
1/12/2024,610.1,5.9258,0.8362,15.3941,0.8424
1/19/2024,588.4,5.5818,0.802,15.3444,0.8382
1/26/2024,616.9,5.8856,0.8411,15.3008,0.8359
2/2/2024,614.1,5.8173,0.8311,15.2499,0.8327
2/9/2024,609.5,5.7945,0.8199,15.1242,0.8304
2/16/2024,638.8,6.1169,0.8571,14.9298,0.8477
2/23/2024,597.2,5.87,0.7855,14.8192,0.8079
3/1/2024,612.8,6.1225,0.7959,14.4258,0.7955
3/8/2024,579.9,5.896,0.7649,14.3647,0.7932
3/15/2024,598,6.024,0.7849,14.1595,0.7964
3/22/2024,624.9,6.3653,0.8119,13.9658,0.791
3/29/2024,619,6.3106,0.8056,13.9419,0.789
4/5/2024,641.4,6.5377,0.8347,13.8928,0.7838
4/12/2024,653.4,6.5377,0.8353,13.587,0.7868
4/19/2024,646.2,6.4133,0.8212,13.6495,0.7893
4/26/2024,663.6,6.6511,0.8493,13.5258,0.7868
5/3/2024,705.5,6.9239,0.9195,13.825,0.7891
5/10/2024,696,6.8062,0.9043,13.7674,0.7869
5/17/2024,697,6.9584,0.9322,13.8546,0.7905
5/24/2024,693.4,6.9478,0.9272,13.8465,0.7883
5/31/2024,696.4,6.9703,0.9301,13.7878,0.786
6/7/2024,694.6,6.9617,0.9243,13.7822,0.7837
6/14/2024,676.8,6.8041,0.8968,13.7203,0.7814
6/21/2024,683.7,6.8325,0.9014,13.6611,0.7792
6/28/2024,683.9,6.8447,0.9007,13.5992,0.7769
7/5/2024,673.6,6.8308,0.8968,13.5374,0.7574
7/12/2024,671.1,6.9152,0.9055,13.4707,0.7548
7/19/2024,660.1,6.8087,0.8878,13.3983,0.7522
7/26/2024,665.2,6.8454,0.8903,13.207,0.7492
8/2/2024,636.3,6.5783,0.8323,13.0161,0.7488
8/9/2024,642.5,6.5816,0.8363,13.0868,0.7557
8/16/2024,656.6,6.7962,0.8646,13.1859,0.7544
8/23/2024,654.7,6.8971,0.8699,13.0329,0.7429
8/30/2024,666.7,6.971,0.8858,13.1181,0.7417
9/6/2024,648.8,6.7722,0.8577,13.0462,0.7447
9/13/2024,658.7,6.8836,0.8705,13.0017,0.7433
9/20/2024,660.5,7.0113,0.8848,12.9852,0.7419
9/27/2024,680.9,7.2614,0.9149,12.9673,0.7406
10/4/2024,691.8,7.2412,0.9099,12.9509,0.7392
10/11/2024,673.2,7.1075,0.8841,12.91,0.7332
10/18/2024,680.6,7.2048,0.89,12.854,0.715
10/25/2024,682.1,7.1638,0.8873,12.8517,0.7241
11/1/2024,709.6,7.2634,0.9212,12.8864,0.7227
11/8/2024,690,7.0372,0.8909,12.8317,0.7207
11/15/2024,716.8,7.1228,0.9051,12.8115,0.7209
11/22/2024,723.1,7.1439,0.9017,12.7914,0.7198
