Date,Price,PE,PB,ROE,ROA
5/18/2024,14580,3.5898,0.3286,9.1346,0.5931
5/25/2024,14430,3.5485,0.3248,9.1333,0.5932
6/1/2024,14170,3.4804,0.3185,9.1319,0.5932
6/8/2024,14280,3.5088,0.3225,9.0506,0.5929
6/15/2024,14120,3.4712,0.3176,9.031,0.5915
6/22/2024,14240,3.4966,0.3199,9.0288,0.5915
6/29/2024,14690,3.6029,0.3292,9.0317,0.592
7/6/2024,14760,3.6349,0.3304,8.9642,0.5871
7/13/2024,14840,3.6548,0.3312,9.0459,0.5868
7/20/2024,14870,3.6889,0.3343,8.9952,0.5871
7/27/2024,16180,3.9868,0.3637,9.0141,0.5901
8/3/2024,15130,3.7204,0.3397,9.0115,0.5902
8/10/2024,14670,3.6037,0.3289,9.0076,0.5902
8/17/2024,15420,3.7841,0.3453,9.0037,0.5903
8/24/2024,16540,4.0549,0.3699,8.9998,0.5903
8/31/2024,16020,3.9251,0.3578,8.9983,0.5913
9/7/2024,15970,3.9089,0.3562,8.9944,0.5914
9/14/2024,15420,3.7706,0.3432,8.9905,0.5915
9/21/2024,15650,3.823,0.3482,8.9867,0.5916
9/28/2024,15860,3.8699,0.3536,8.8882,0.5917
10/5/2024,15590,3.7833,0.3481,8.9492,0.5879
10/12/2024,15910,3.8575,0.3549,8.9457,0.5878
10/19/2024,16410,3.9129,0.3676,9.131,0.5874
10/26/2024,17080,4.0553,0.3821,9.2969,0.5819
11/2/2024,15750,3.7475,0.3522,9.306,0.5827
11/9/2024,16180,3.8577,0.3597,9.2546,0.5787
11/16/2024,15890,3.7846,0.3549,9.1981,0.5801
11/22/2024,16760,3.9887,0.3738,9.1924,0.5798
