Date,Price,PE,PB,ROE,ROA
3/22/2024,1602,12.692,0.9557,7.8754,0.4181
3/29/2024,1557,12.3241,0.928,7.867,0.418
4/5/2024,1525.5,12.0236,0.9095,7.791,0.4183
4/12/2024,1550,12.1271,0.9196,7.8185,0.4168
4/19/2024,1500,11.6685,0.8908,7.892,0.432
4/26/2024,1552.5,12.0598,0.921,7.8966,0.4327
5/3/2024,1554,12.0548,0.9211,7.9012,0.4334
5/10/2024,1593,12.3395,0.9437,7.9059,0.4341
5/17/2024,1553.5,11.9357,0.9196,7.8701,0.4348
5/24/2024,1571,11.9784,0.9225,7.8923,0.4378
5/31/2024,1658,12.5742,0.9648,7.8524,0.4396
6/7/2024,1622.5,12.2102,0.9432,7.8207,0.4403
6/14/2024,1578.5,11.7977,0.914,7.866,0.4357
6/21/2024,1547,11.5373,0.8945,7.872,0.4364
6/28/2024,1729,12.8749,0.9988,7.8758,0.4371
7/5/2024,1816.5,13.5058,1.0483,7.8795,0.4378
7/12/2024,1750,12.9069,0.9963,7.9029,0.4434
7/19/2024,1774.5,12.9364,1.0073,8.1079,0.4694
7/26/2024,1685.5,12.1792,0.9558,8.1071,0.4702
8/2/2024,1505.5,10.8049,0.8507,8.1529,0.4761
8/9/2024,1410.5,9.9574,0.791,8.3606,0.4913
8/16/2024,1553,10.9003,0.8703,8.358,0.4921
8/23/2024,1525,10.7363,0.8539,8.3188,0.493
8/30/2024,1528,10.7426,0.8547,8.3174,0.4939
9/6/2024,1477,10.2436,0.8249,8.4612,0.5078
9/13/2024,1451,10.0145,0.8057,8.4995,0.5048
9/20/2024,1482,10.2237,0.8221,8.356,0.5118
9/27/2024,1451,10.038,0.8044,8.3648,0.5124
10/4/2024,1480,10.2233,0.8196,8.3707,0.513
10/11/2024,1552,10.7045,0.8584,8.3766,0.5136
10/18/2024,1644,11.2354,0.9072,8.5103,0.5142
10/25/2024,1548.5,10.5655,0.8536,8.5184,0.5148
11/1/2024,1620.5,11.0389,0.8922,8.5265,0.5154
11/8/2024,1768.5,12.0275,0.9731,8.5347,0.516
11/15/2024,1824,12.0746,1.0073,8.6452,0.465
11/22/2024,1825,11.9828,1.0069,8.6514,0.465
